Date,Open,High,Low,Close,Volume,returns,log_returns
2020-08-03 00:00:00-04:00,203.43341919519767,209.31944182662525,202.3947067292811,208.26148986816406,78983000,0.056241184044152126,0.054716553187339693
2020-08-04 00:00:00-04:00,205.98208844129437,206.55915577722521,202.26965909123345,205.13572692871094,49280100,-0.015008837886600346,-0.015122610324006988
2020-08-05 00:00:00-04:00,206.68419269157087,206.7803754805723,203.4815142089739,204.79913330078125,28806400,-0.001640833768788874,-0.0016421814108901341
2020-08-06 00:00:00-04:00,204.22203215193588,208.09796016583763,203.4622410760064,208.0787353515625,32656800,0.01601374965764446,0.015886882192321018
2020-08-07 00:00:00-04:00,206.63610757480126,207.45360254635779,202.8659595955747,204.35670471191406,27820400,-0.01788760698376901,-0.018049524003584578
2020-08-10 00:00:00-04:00,203.577685808849,203.77966379903768,198.4610812707926,200.28843688964844,36716500,-0.0199076797015334,-0.020108507368283575
2020-08-11 00:00:00-04:00,199.24011601009244,199.71137353767926,195.37379961963427,195.60462951660156,36446500,-0.023385310933488834,-0.023663086441160257
2020-08-12 00:00:00-04:00,197.44159613068345,202.2408298073974,196.9222472106155,201.1925048828125,28013100,0.028567193833910043,0.028166759852300226
2020-08-13 00:00:00-04:00,201.432951702415,203.26993447044543,200.19226116624273,200.7212371826172,22588900,-0.002342372050438968,-0.0023451196953599954
2020-08-14 00:00:00-04:00,200.77892712164837,201.57719729569126,199.57671565630056,200.91357421875,17958900,0.0009582296264836199,0.0009577708175479019
2020-08-17 00:00:00-04:00,201.58678781708272,203.11599700154238,200.93277726732893,202.24078369140625,20184800,0.006605872588833828,0.006584149426984584
2020-08-18 00:00:00-04:00,202.4812210838695,204.2412600687465,201.2116936683993,203.40452575683594,21336200,0.0057542402881776145,0.0057377478847866585
2020-08-19 00:00:00-04:00,203.89626892414705,204.48436692056114,201.73669281859674,202.1705322265625,27627600,-0.0060666965284176255,-0.00608517369996645
2020-08-20 00:00:00-04:00,202.01626287490473,207.28022291570298,201.40889362047608,206.87530517578125,26981500,0.023271309114160754,0.02300466110797453
2020-08-21 00:00:00-04:00,206.181173437878,208.4853578448132,205.2074436520792,205.371337890625,36249300,-0.0072699217718534825,-0.007296476431611099
2020-08-24 00:00:00-04:00,207.07772163284966,207.78152076940626,204.80245944783385,206.01722717285156,25460100,0.003144982590367773,0.003140047477143747
2020-08-25 00:00:00-04:00,205.44845635635173,208.8324213145621,205.44845635635173,208.69744873046875,23043700,0.013009696297719975,0.012925797084230882
2020-08-26 00:00:00-04:00,210.05677426547658,214.11560116523995,209.5554413407956,213.2093505859375,39600800,0.021619343613997977,0.021388960183009474
2020-08-27 00:00:00-04:00,214.8868881385728,222.85029843278144,211.52219514173044,218.44439697265625,57602200,0.024553549702824418,0.024256956440473362
2020-08-28 00:00:00-04:00,219.98696615526066,222.35864391438022,218.44442455167797,220.69076538085938,26292900,0.010283479179758137,0.010230963927229234
2020-08-31 00:00:00-04:00,218.84933297177182,220.48828979193414,216.25591781761236,217.43211364746094,28774200,-0.014765691386201762,-0.01487578933296252
2020-09-01 00:00:00-04:00,217.41283478650192,219.28317951867777,216.37161149093265,219.10964965820312,25725500,0.007715217327382007,0.007685607239502382
2020-09-02 00:00:00-04:00,219.78450812069215,224.49892714428938,219.186774554264,223.33236694335938,34080800,0.019272164835019368,0.01908880870105911
2020-09-03 00:00:00-04:00,221.0378415610603,221.07639884931868,207.24165839644238,209.4976348876953,58400300,-0.061946829494592515,-0.06394864660866283
2020-09-04 00:00:00-04:00,207.37658400993138,210.51952452846135,197.82241084089324,206.55709838867188,59664100,-0.014036132200727525,-0.014135570284958201
2020-09-08 00:00:00-04:00,199.085402799347,202.488653302289,194.93979582792994,195.38328552246094,52924300,-0.054095516219856754,-0.05561368354785606
2020-09-09 00:00:00-04:00,200.14590541957915,207.12593604619366,199.27821205747833,203.70339965820312,45679000,0.04258355116454271,0.04170181648133981
2020-09-10 00:00:00-04:00,205.7376449946543,207.02954208018156,196.78121858710603,197.9959716796875,35461500,-0.028018324623409363,-0.02841832719262797
2020-09-11 00:00:00-04:00,199.76029333394982,201.13895553803758,194.01430077183778,196.70411682128906,33620100,-0.006524652231250316,-0.006546030817250598
