,omega,alpha,beta,gamma,x,sample,omega_wo_exo,alpha_wo_exo,beta_wo_exo,omega_with_exo,alpha_with_exo,beta_with_exo,gamma_with_exo,without_exo_MSE,with_exo_MSE,without_exo_logll,with_exo_logll,without_exo_opt_suc,with_exo_opt_suc
78,0,0.15,0.8,0.45,"[[0.04], []]",28,0.5826069376711529,0.1779006032040853,0.7646637605225894,2.20779958460218e-05,0.16248854945512617,0.7834054938156638,0.5819490918120354,1.7062849480219933,0.5030577238808803,-2978.353452381726,-2965.5268948217567,True,True
79,0,0.15,0.8,0.45,"[[0.04], []]",29,0.2885948716345603,0.14929582312366402,0.8216085969720399,3.833137063297528e-09,0.14550123730594275,0.7981716158033477,0.46338699487329266,1.7612980449117754,0.3114709867811729,-2885.0853576422346,-2868.9517310884567,True,True
80,0,0.15,0.8,0.45,"[[0.04], []]",30,0.28257554229371856,0.11664200995234514,0.8453499761975685,2.781306990451593e-06,0.12108561635779427,0.8248134361825116,0.39365861563676763,1.844079459316154,0.6885975612103298,-2820.1976066046295,-2807.048934415864,True,True
81,0,0.15,0.8,0.45,"[[0.04], []]",31,0.34700023548707715,0.17275584055863644,0.7855807228081694,5.7108430654590605e-05,0.15898186757473587,0.7935774479571037,0.3861181306967171,1.3868612858090914,0.2212312830697501,-2851.027621949967,-2839.8765022344664,True,True
82,0,0.15,0.8,0.45,"[[0.04], []]",32,0.6424545669760582,0.17999873191174856,0.7629593383489447,0.2853374697481031,0.188849495793507,0.7558811266882804,0.3938459631565279,2.2010577935513824,2.0951026193761515,-3045.126276234082,-3042.24691722823,True,True
83,0,0.15,0.8,0.45,"[[0.04], []]",33,0.807206416487527,0.20968283946814517,0.6968963806531471,0.05247359684577536,0.1607216999718031,0.7622863944097096,0.6478664039597499,2.1966199005975646,0.5345252073441082,-2880.406730050944,-2868.8659981444694,True,True
84,0,0.15,0.8,0.45,"[[0.04], []]",34,0.3755069423127188,0.18124350799623348,0.7808768759954544,7.5778433543954255e-06,0.19452801654208599,0.7671710077866187,0.45081713179710314,2.732472651853037,3.0557869202689427,-2940.2151222670086,-2934.046529383138,True,True
85,0,0.15,0.8,0.45,"[[0.04], []]",35,0.48516063768414525,0.15980524895684842,0.7924116086252063,0.08795946291046021,0.1515051302706446,0.7975836646127992,0.42604550432547184,1.4142502539324866,0.2807866326778374,-2979.685237539816,-2973.5325372513303,True,True
86,0,0.15,0.8,0.45,"[[0.04], []]",36,0.548020257483296,0.17618450622571427,0.7690849902714109,0.04302140766033806,0.16387088275440242,0.7857857591823022,0.4735559969732305,1.831198043735847,0.45823837856795,-2974.889065311701,-2968.9421495642196,True,True
87,0,0.15,0.8,0.45,"[[0.04], []]",37,0.4371024296120507,0.1840152814539143,0.7601025738169384,6.913684954645421e-06,0.16205450138558325,0.78748955968181,0.3917712230020561,2.797586019961747,0.5714736231593139,-2811.6276643144392,-2798.4703730862775,True,True
88,0,0.15,0.8,0.45,"[[0.04], []]",38,0.5996554134190347,0.16867075095507364,0.7691885640267415,0.2509391186169978,0.15956304353098452,0.7776632824796834,0.3611482840031546,1.6401788841300557,0.43965571132330816,-2966.865306916169,-2963.754053354144,True,True
89,0,0.15,0.8,0.45,"[[0.04], []]",39,0.47700872582025955,0.22605907438515288,0.7388952106976202,0.00013575480681815311,0.20914114609974813,0.7559791674650378,0.4829894654692619,7.970786296230826,5.222710184253696,-3002.031046723259,-2994.1855456171074,True,True
90,0,0.15,0.8,0.45,"[[0.04], []]",40,0.5394549480333485,0.2013245820528438,0.7333731499239577,0.17607355351907575,0.17172487639776213,0.7682338437500131,0.3289690371707579,2.0583608735460825,0.4165762120213113,-2833.4097837033055,-2829.6703204982723,True,True
91,0,0.15,0.8,0.45,"[[0.04], []]",41,0.459427222620384,0.19801645769426113,0.7696231802539915,2.3702639299392476e-06,0.183583640963127,0.7706893300710446,0.6209345531894116,7.024445977586896,3.7315208739401275,-3100.1969094578876,-3087.3788989405834,True,True
92,0,0.15,0.8,0.45,"[[0.04], []]",42,0.9413346052763601,0.18985557767024797,0.6797129271186338,0.03361202150076232,0.13014058133882966,0.7772585524962612,0.6387239531749662,2.140544960130146,1.0085893605263085,-2815.9123939236306,-2801.5218437303733,True,True
93,0,0.15,0.8,0.45,"[[0.04], []]",43,0.34429290160682163,0.18229470027072223,0.776562089273797,7.800866209419878e-05,0.19613582603444302,0.7675464704054141,0.36096126913079113,1.4812006007596088,0.9489495500481127,-2823.4335818183367,-2814.7746469961444,True,True
94,0,0.15,0.8,0.45,"[[0.04], []]",44,0.32866402881846063,0.14626270822728643,0.819706106874264,6.885029800796124e-06,0.13399900163366837,0.8202206454179259,0.40868080222318554,1.312730563329659,0.3074680218573454,-2915.738670791668,-2904.647183036436,True,True
95,0,0.15,0.8,0.45,"[[0.04], []]",45,0.5464525783135706,0.1522432727809127,0.7881218230920366,0.1126838087454652,0.15473404105793243,0.7974486087430712,0.3625497188003599,1.258410795799385,0.27597369834159624,-2945.3470807467597,-2940.4855003134667,True,True
96,0,0.15,0.8,0.45,"[[0.04], []]",46,0.6809144023352796,0.14924264887086675,0.7748729124954256,1.4105034083281094e-05,0.13798104754013737,0.7855194798336268,0.6740095559165267,1.7718075707337102,0.8821116192549965,-2949.403479309556,-2932.326743843167,True,True
97,0,0.15,0.8,0.45,"[[0.04], []]",47,0.36859238258671806,0.1845819908541299,0.7823593480945037,2.9817784064846746e-05,0.17784058768272445,0.7714958697157815,0.4966399660217037,2.2898282319770438,0.5657743546303162,-2908.8233485952205,-2896.936634895576,True,True
98,0,0.15,0.8,0.45,"[[0.04], []]",48,0.3730138731915148,0.1576550170333878,0.8017063034373083,2.622941578472655e-06,0.17293760605272882,0.7670869560407876,0.5160825438424484,1.8983524581531315,0.521245039923639,-2902.2967733191576,-2887.020207764269,True,True
