adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment
19/10/23,0.0602811705,0.7979448,0.14177400799999998,0.0839619325,0.80509195,0.11094615199999999
19/11/23,0.07918283,0.3048919,0.61592525,0.08450681,0.23807146,0.67742175
19/12/19,0.08859941,0.3066879,0.60471267,0.064932175,0.094993934,0.8400739
19/12/20,0.115391314,0.015946617,0.86866206,0.12092257,0.01349186,0.86558557
19/12/22,0.02670373433333333,0.5021050893333333,0.4711911866666667,0.020522657666666666,0.52624426,0.45323307333333335
19/2/21,0.7017856,0.25404426,0.044170108,0.089387946,0.8683408,0.042271346
19/2/24,0.3130040865,0.48957032699999997,0.1974256,0.2383653735,0.489314973,0.2723197
19/3/20,0.09593188133333334,0.5834751566666666,0.3205929566666667,0.06276396066666667,0.45810666666666666,0.47912938899999996
19/4/21,0.033758573,0.621601,0.3446404,0.019753046,0.7567327,0.22351432
19/4/22,0.14044650574999998,0.497321387,0.3622321015,0.08940841249999999,0.4931429815,0.41744866550000004
19/4/23,0.11247767,0.58159226,0.30593002,0.06225832,0.3917607,0.54598093
19/4/24,0.2007964025,0.50180587,0.297397742,0.205200356,0.503697885,0.29110173
19/5/21,0.0552147665,0.521486525,0.423298674,0.0511384985,0.511230705,0.437630801
19/5/22,0.016018919,0.862966785,0.1210143,0.017571399,0.862050145,0.12037843200000001
19/5/23,0.04841554,0.11271423,0.83887017,0.042140286,0.07472857,0.8831311
19/6/21,0.011200562,0.96948785,0.019311612,0.014500147,0.9635195,0.021980412
19/7/23,0.4111272,0.055351667,0.5335211,0.34886542,0.041429684,0.6097049
19/7/24,0.012192171,0.9517766,0.03603124,0.014679029,0.9410104,0.044310577
19/8/22,0.04608685,0.031818043,0.9220951,0.035391282,0.02951804,0.9350907
19/9/23,0.38882747,0.48991078,0.12126174,0.45747802,0.33171695,0.21080501
2/1/24,0.90477216,0.055428267,0.039799526,0.8858091,0.053105377,0.061085466
